endTime,artistName,trackName,msPlayed
2020-08-11 19:50,Gorillaz,Empire Ants (feat. Little Dragon),283573
2020-08-11 19:55,Talking Heads,This Must Be the Place (Naive Melody) - 2005 Remaster,296146
2020-08-11 20:01,David Bowie,Fame - 2016 Remaster,261373
2020-08-11 20:04,The Strokes,Last Nite,193373
2020-08-11 20:07,Jason Mraz,Wordplay,186506
2020-08-11 20:12,Foster The People,Sit Next to Me,243146
2020-08-11 20:16,Todrick Hall,"Nails, Hair, Hips, Heels",236190
2020-08-11 20:21,Datarock,Fa-Fa-Fa,306733
2020-08-11 20:25,Passion Pit,Sleepyhead,174760
2020-08-11 20:28,Phoenix,1901,193106
2020-08-11 21:14,Parcels,Tieduprightnow,213872
2020-08-11 21:43,Parcels,Tieduprightnow,36210
2020-08-11 21:49,Grimes,Vanessa,324042
2020-08-11 21:53,Craft Spells,After the Moment,189207
2020-08-12 15:14,Craft Spells,After the Moment,51396
2020-08-12 15:17,Phoenix,Ti Amo,205920
2020-08-12 16:50,Tal Bachman,She's so High,106144
2020-08-12 16:54,Mutemath,Typical,252306
2020-08-12 16:59,Roosevelt,Montreal,236335
2020-08-12 17:01,JAWNY,Crazy For Your Love,141918
2020-08-12 17:06,Voxtrot,The Start Of Something,271746
2020-08-12 17:09,Vampire Weekend,A-Punk,137760
2020-08-12 17:12,The Strokes,Taken for a Fool,203240
2020-08-12 17:17,Masego,Tadow,301893
2020-08-12 17:21,The Strokes,The End Has No End,185434
2020-08-12 17:26,TLC,Waterfalls,279506
2020-08-12 17:30,MIKA,"Relax, Take It Easy",270000
2020-08-12 17:35,of Montreal,Gronlandic Edit,204760
2020-08-12 17:38,Alanis Morissette,Hand in My Pocket - 2015 Remaster,222013
2020-08-12 17:42,Alfie Templeman,Happiness In Liquid Form,212824
2020-08-12 17:47,Fiona Apple,Extraordinary Machine,12774
2020-08-12 17:47,Foster The People,Helena Beat,276173
2020-08-12 17:51,Franc Moody,Dance Moves,201376
2020-08-12 17:56,Mark Ronson,Daffodils (feat. Kevin Parker),298133
2020-08-12 18:02,Madonna,Hung Up,337733
2020-08-12 18:06,of Montreal,Wraith Pinned to the Mist and Other Games,255613
2020-08-12 18:11,Jason Mraz,The Remedy (I Won't Worry),256440
2020-08-12 18:16,Grimes,Realiti,306532
2020-08-12 18:20,Major Lazer,Lean On,176561
2020-08-12 19:35,Feist,My Moon My Man,1648
2020-08-12 19:35,Tennis,Runner,96271
2020-08-12 19:40,Little Dragon,Lover Chanting,323466
2020-08-12 19:45,Blur,Girls & Boys,259386
2020-08-12 19:46,Jack Johnson,Banana Pancakes,57397
2020-08-12 20:00,The Cardigans,Lovefool,193953
2020-08-12 20:03,of Montreal,Gronlandic Edit,204760
2020-08-12 20:06,JAWNY,Anything You Want,123556
2020-08-12 20:11,Romare,All Night,294211
2020-08-12 20:14,The Strokes,Someday,183440
2020-08-12 20:17,The Strokes,You Only Live Once,189226
2020-08-12 20:21,Phoenix,Ti Amo,205920
2020-08-12 20:31,Two Door Cinema Club,Something Good Can Work,164186
2020-08-12 20:34,Vampire Weekend,A-Punk,137760
2020-08-12 20:35,TLC,Waterfalls,6153
2020-08-12 20:35,Major Lazer,Lean On,31366
2020-08-12 20:39,Mutemath,Typical,252306
2020-08-12 20:39,Grouplove,Tongue Tied,5840
2020-08-12 20:44,Mac Miller,What's the Use?,288640
2020-08-12 20:48,Paradis,Toi Et Moi,220853
2020-08-12 20:50,JAWNY,Honeypie,135521
2020-08-12 20:53,Yeasayer,Ecstatic Baby,174170
2020-08-12 20:57,Young Franco,About This Thing,197458
2020-08-13 00:16,The Whip,Secret Weapon,32275
2020-08-13 00:16,Low Hum,Comatose,2321
2020-08-13 00:16,half•alive,still feel.,87984
2020-08-13 00:20,Young the Giant,Cough Syrup,249520
2020-08-13 00:25,Car Seat Headrest,Beach Life-In-Death,34206
2020-08-13 00:25,The Marías,Cariño,258713
2020-08-13 20:00,Car Seat Headrest,Beach Life-In-Death,2484
2020-08-13 20:01,Fiona Apple,Sleep to Dream,18390
2020-08-13 20:06,Billie Eilish,lovely (with Khalid),200185
2020-08-13 20:09,Aaron Taos,Control,184768
2020-08-13 20:11,J Lloyd,The Way I Feel About You,102133
2020-08-13 20:14,Tegan and Sara,Where Does the Good Go,217253
2020-08-13 20:15,The Drums,Lets Go Surfing,47007
2020-08-14 15:08,The Drums,Lets Go Surfing,128410
2020-08-14 15:11,Cold War Kids,Hang Me Up To Dry,218786
2020-08-14 15:22,Childish Gambino,Feels Like Summer,297404
2020-08-14 15:23,Electric Guest,Oh Devil,61872
2020-08-14 17:32,Electric Guest,Oh Devil,155644
2020-08-14 17:35,The Strokes,Under Control,187152
2020-08-14 17:39,Blood Orange,Best to You,225747
2020-08-14 17:46,Filter,Take a Picture,363800
2020-08-14 17:52,Poolside,Harvest Moon,368783
2020-08-14 17:56,The Flaming Lips,She Don't Use Jelly,222278
2020-08-14 18:01,Neon Indian,Polish Girl,264000
2020-08-14 18:04,Billie Eilish,when the party's over,196077
2020-08-14 18:08,Dido,Thank You,218360
2020-08-14 18:13,Caribou,Odessa,315585
2020-08-14 18:17,The Shins,Caring Is Creepy,200173
2020-08-14 18:17,Fiona Apple,Paper Bag,12187
2020-08-14 18:19,Late of the Pier,Random Firl,134422
2020-08-14 18:25,Arcade Fire,Sprawl II (Mountains Beyond Mountains),325546
2020-08-14 18:28,Khalid,Location,219080
2020-08-14 18:33,The Postal Service,Such Great Heights - Remastered,266506
2020-08-14 18:37,Grouplove,Deleter,234386
2020-08-14 18:40,Mew,Special,193080
2020-08-14 18:44,Grizzly Bear,Two Weeks,243160
2020-08-14 20:48,Electric Youth,The Best Thing,40473
2020-08-14 20:50,Harry Styles,Watermelon Sugar,174000
2020-08-14 20:53,The Whip,Trash - Original,131330
2020-08-14 20:56,Metric,Help I'm Alive,174521
2020-08-14 20:56,The Cardigans,Erase / Rewind,1718
2020-08-14 21:17,Bedroom,Nothing Lasts,291785
2020-08-14 21:21,The Whitest Boy Alive,Burning,191173
2020-08-14 21:24,JAWNY,Crazy For Your Love,141918
2020-08-14 21:27,Khalid,Young Dumb & Broke,202546
2020-08-14 21:31,The Whitest Boy Alive,1517,221226
2020-08-14 21:34,Dashboard Confessional,Hands Down,186866
2020-08-14 21:42,Metronomy,The Bay,237085
2020-08-14 21:50,Harry Styles,Adore You,207133
2020-08-14 21:53,Local Natives,Dark Days,180413
2020-08-14 21:56,Beach Fossils,Down the Line,158474
2020-08-14 22:00,STRFKR,Open Your Eyes,232946
2020-08-14 22:04,Foals,My Number,240533
2020-08-14 22:08,Washed Out,It All Feels Right,245880
2020-08-14 22:13,Mew,Am I Wry? No,294733
2020-08-14 22:16,Besos,Used 2 Be,158400
2020-08-14 22:20,Billie Eilish,wish you were gay,221543
2020-08-14 22:25,Arcade Fire,The Suburbs,315200
2020-08-14 22:28,Phoenix,Lasso,167840
2020-08-14 22:32,The Shins,Sleeping Lessons,238026
2020-08-14 22:36,Bag Raiders,Shooting Stars,235813
2020-08-14 22:40,Dr. Dog,Heart It Races - Cover Version,233128
2020-08-14 22:46,Phantogram,When I'm Small,2832
2020-08-14 22:46,Reptar,Houseboat Babies,312810
2020-08-14 22:52,The Postal Service,We Will Become Silhouettes - Remastered,300546
2020-08-14 22:52,Fiona Apple,Never Is a Promise,5623
2020-08-14 22:56,Ra Ra Riot,Water (feat. Rostam),280333
2020-08-14 23:00,The Flaming Lips,Do You Realize??,213173
2020-08-14 23:03,JAWNY,Anything You Want,123556
2020-08-14 23:06,Washed Out,Feel It All Around,192080
2020-08-14 23:13,Jon Gomm,Passionflower,407586
2020-08-14 23:16,STRFKR,Rawnald Gregory Erickson the Second,173693
2020-08-14 23:20,Dido,Life for Rent,221053
2020-08-14 23:23,The Marías,I Don't Know You,209449
2020-08-14 23:27,The Click Five,Just the Girl,234146
2020-08-14 23:31,Coconut Records,West Coast,210106
2020-08-14 23:34,Empire of the Sun,Walking On A Dream,198440
2020-08-14 23:43,Bob Moses,All I Want,468113
2020-08-14 23:48,Peach Pit,Peach Pit,287080
2020-08-14 23:53,Romare,All Night,294211
2020-08-14 23:56,Babes,ATMO,173982
2020-08-15 00:00,Phoenix,If I Ever Feel Better,266600
2020-08-15 00:05,STRFKR,Golden Light,283057
2020-08-15 00:09,Late of the Pier,Broken,251149
2020-08-15 00:15,Vampire Weekend,Giving Up The Gun,286160
2020-08-15 00:19,The Shins,Simple Song,255400
2020-08-15 00:24,Arcade Fire,The Suburbs,315200
2020-08-15 00:28,Alvvays,"Archie, Marry Me",196560
2020-08-15 00:31,Grandaddy,A.M. 180,200666
2020-08-15 00:35,Death Cab for Cutie,Crooked Teeth,203733
2020-08-15 00:38,Passion Pit,Sleepyhead,174760
2020-08-15 00:44,Silversun Pickups,Lazy Eye,354360
2020-08-15 00:47,Phoenix,1901,193106
2020-08-15 00:50,The Whitest Boy Alive,Burning,191173
2020-08-15 00:55,MGMT,Weekend Wars,250773
2020-08-15 00:58,Vampire Weekend,A-Punk,137760
2020-08-15 01:04,LCD Soundsystem,Someone Great,390013
2020-08-15 01:08,The Shins,Caring Is Creepy,200173
2020-08-15 01:12,Interpol,Evil,215826
2020-08-15 01:16,Phoenix,Lisztomania,241640
2020-08-15 01:20,Black Kids,I'm Not Gonna Teach Your Boyfriend How to Dance with You,217706
2020-08-15 01:25,Metric,Help I'm Alive,285920
2020-08-15 01:29,TV On The Radio,Will Do,224986
2020-08-15 02:32,Darwin Deez,Radar Detector,189826
2020-08-15 02:51,The Shins,Phantom Limb,8173
2020-08-15 02:52,Broken Bells,The High Road,51176
2020-08-15 02:59,Arcade Fire,Sprawl II (Mountains Beyond Mountains),325546
2020-08-15 03:02,White Lies,Death,179356
2020-08-15 15:13,Bombay Bicycle Club,Shuffle,7453
2020-08-15 15:13,Tegan and Sara,Back in Your Head,2577
2020-08-15 15:13,White Lies,Death,6106
2020-08-15 15:17,Jungle,"Heavy, California",184599
2020-08-15 15:36,Mac Miller,Good News,342040
2020-08-15 15:42,Cherub,Doses & Mimosas,323253
2020-08-15 15:47,Foster The People,Helena Beat,276173
2020-08-15 15:54,of Montreal,Wraith Pinned to the Mist and Other Games,255613
2020-08-15 15:59,Unknown Mortal Orchestra,Hunnybee,268333
2020-08-15 16:03,The Strokes,You Only Live Once,189226
2020-08-15 16:06,The Cardigans,Lovefool,193953
2020-08-15 16:10,Eric Hutchinson,Rock & Roll,240320
2020-08-15 16:14,Foster The People,Sit Next to Me,243146
2020-08-15 16:18,Justice,D.A.N.C.E,242266
2020-08-15 16:23,Tom Misch,Disco Yes,280878
2020-08-15 16:27,MIKA,Grace Kelly,187733
2020-08-15 16:30,of Montreal,Id Engager,205373
2020-08-15 16:34,KT Tunstall,Suddenly I See,201706
2020-08-15 16:37,Tame Impala,Elephant,211226
2020-08-15 16:42,Childish Gambino,3005,234215
2020-08-15 16:45,The Strokes,Reptilia,219753
2020-08-15 16:51,Datarock,Fa-Fa-Fa,306733
2020-08-15 16:54,Franc Moody,Dance Moves,201376
2020-08-15 16:58,Absofacto,Dissolve,224660
2020-08-15 17:02,Tame Impala,Borderline,237800
2020-08-15 19:17,Jason Mraz,The Remedy (I Won't Worry),256440
2020-08-15 19:22,Little Dragon,Lover Chanting,323466
2020-08-15 19:27,Masego,Tadow,301893
2020-08-15 19:32,Phoenix,J-Boy,247373
2020-08-15 19:36,The Strokes,Hard To Explain,224333
2020-08-15 19:39,Lady Gaga,Stupid Love,193533
2020-08-15 19:43,George Harrison,What Is Life - Remastered 2014,264413
2020-08-15 19:49,Voxtrot,The Start Of Something,271746
2020-08-15 19:52,Toro y Moi,Ordinary Pleasure,183746
2020-08-15 19:55,The Strokes,Taken for a Fool,203240
2020-08-15 20:00,The Strokes,Machu Picchu,209626
2020-08-15 20:04,MIKA,"Relax, Take It Easy",270000
2020-08-15 20:08,Jungle,Casio,234369
2020-08-15 20:12,Todrick Hall,"Nails, Hair, Hips, Heels",236190
2020-08-15 20:16,Alanis Morissette,Hand in My Pocket - 2015 Remaster,222013
2020-08-15 20:20,Benny Sings,Passionfruit,193635
2020-08-15 20:24,Fiona Apple,Not About Love,259413
2020-08-15 20:28,Alfie Templeman,Happiness In Liquid Form,212824
2020-08-15 20:31,levitation room,Warmth of the Sun,168070
2020-08-15 20:35,Roosevelt,Montreal,236335
2020-08-15 20:39,Bloc Party,Helicopter,220573
2020-08-15 20:43,Craft Spells,After the Moment,240608
2020-08-15 20:46,Jason Mraz,Wordplay,186506
2020-08-15 20:50,Hellogoodbye,Here (In Your Arms),240546
2020-08-15 20:55,The Cranberries,Linger,274706
2020-08-15 20:58,The Ting Tings,Shut Up and Let Me Go,171226
2020-08-15 21:02,NEIL FRANCES,Music Sounds Better with You,198305
2020-08-15 21:07,Mac Miller,What's the Use?,288640
2020-08-15 21:16,Blur,Girls & Boys,259386
2020-08-15 21:20,Paradis,Toi Et Moi,220853
2020-08-16 02:52,Tegan and Sara,Closer,20073
2020-08-16 02:52,Grouplove,Tongue Tied,1749
2020-08-16 02:57,Grimes,Realiti,306532
2020-08-16 03:02,Sir Sly,High,231896
2020-08-16 03:08,LCD Soundsystem,I Can Change,284991
2020-08-16 15:11,LCD Soundsystem,I Can Change,2066
2020-08-16 15:14,Jack Johnson,Banana Pancakes,191906
2020-08-16 15:15,TLC,Waterfalls,6503
2020-08-16 15:18,Phoenix,Ti Amo,205920
2020-08-16 15:26,of Montreal,Gronlandic Edit,204760
2020-08-16 15:30,half•alive,still feel.,247786
2020-08-16 18:54,David Bowie,Fame - 2016 Remaster,261373
2020-08-16 18:58,"Earth, Wind & Fire",September,215093
2020-08-16 19:02,Mutemath,Typical,252306
2020-08-16 19:06,Dayglow,Can I Call You Tonight?,278769
2020-08-16 19:10,Major Lazer,Lean On,176561
2020-08-16 19:15,Talking Heads,This Must Be the Place (Naive Melody) - 2005 Remaster,296146
2020-08-16 19:19,Jean Tonique,Un rêve à deux,201521
2020-08-16 19:22,The Strokes,The End Has No End,185434
2020-08-16 19:28,Grimes,Vanessa,324042
2020-08-16 19:32,Parcels,Tieduprightnow,249956
2020-08-16 19:36,Fiona Apple,Extraordinary Machine,223613
2020-08-16 19:39,Razorlight,Golden Touch - Full Length,205306
2020-08-16 19:43,BØRNS,Electric Love,218106
2020-08-16 19:48,Gorillaz,Empire Ants (feat. Little Dragon),283573
2020-08-16 19:51,Two Door Cinema Club,Something Good Can Work,164186
2020-08-16 19:55,Feist,My Moon My Man,228360
2020-08-16 19:59,Tal Bachman,She's so High,224693
2020-08-16 20:03,La Roux,Bulletproof,205733
2020-08-16 20:05,JAWNY,Crazy For Your Love,141918
2020-08-16 20:08,The Strokes,Someday,183440
2020-08-16 20:12,Tennis,Runner,216960
2020-08-16 20:16,Jack Johnson,Better Together,207680
2020-08-16 20:22,Madonna,Hung Up,337733
2020-08-16 20:27,Mark Ronson,Daffodils (feat. Kevin Parker),298133
2020-08-16 20:31,The Strokes,Last Nite,193373
2020-08-16 20:34,Childish Gambino,IV. Sweatpants,180675
2020-08-16 20:36,JAWNY,Honeypie,135521
2020-08-16 20:40,Washed Out,It All Feels Right,245880
2020-08-16 20:43,Yeasayer,Ecstatic Baby,174170
2020-08-16 20:47,Young Franco,About This Thing,197458
2020-08-16 20:51,Phoenix,If I Ever Feel Better,266600
2020-08-16 20:53,JAWNY,Anything You Want,123556
2020-08-16 23:50,Romare,All Night,142664
2020-08-16 23:53,Passion Pit,Sleepyhead,174760
2020-08-16 23:57,Phoenix,Lisztomania,241640
2020-08-17 00:00,Phoenix,1901,193106
2020-08-17 00:03,Vampire Weekend,A-Punk,137760
2020-08-17 00:06,Jungle,"Heavy, California",184599
2020-08-17 00:12,Mac Miller,Good News,342040
2020-08-17 00:17,Cherub,Doses & Mimosas,323253
2020-08-17 00:22,Foster The People,Helena Beat,276173
2020-08-17 18:28,of Montreal,Wraith Pinned to the Mist and Other Games,247311
2020-08-17 22:17,Unknown Mortal Orchestra,Hunnybee,10189
2020-08-17 22:17,of Montreal,Wraith Pinned to the Mist and Other Games,8297
2020-08-17 22:37,Unknown Mortal Orchestra,Hunnybee,258142
2020-08-17 22:40,The Strokes,You Only Live Once,189226
2020-08-17 22:43,The Cardigans,Lovefool,193953
2020-08-17 22:47,Eric Hutchinson,Rock & Roll,240320
2020-08-17 22:52,Foster The People,Sit Next to Me,243146
2020-08-17 22:56,Justice,D.A.N.C.E,242266
2020-08-17 22:59,Tom Misch,Disco Yes,188476
2020-08-17 23:16,Tom Misch,Disco Yes,92308
2020-08-17 23:20,MIKA,Grace Kelly,187733
2020-08-17 23:23,of Montreal,Id Engager,205373
2020-08-17 23:26,KT Tunstall,Suddenly I See,201706
2020-08-17 23:30,Tame Impala,Elephant,211226
2020-08-17 23:34,Childish Gambino,3005,234215
2020-08-17 23:38,The Strokes,Reptilia,219753
2020-08-17 23:43,Datarock,Fa-Fa-Fa,306733
2020-08-17 23:50,Franc Moody,Dance Moves,201376
2020-08-17 23:54,Absofacto,Dissolve,224660
2020-08-17 23:56,Tame Impala,Borderline,98051
2020-08-18 00:42,Tame Impala,Borderline,139763
2020-08-18 00:46,Jason Mraz,The Remedy (I Won't Worry),256440
2020-08-18 00:52,Little Dragon,Lover Chanting,323466
2020-08-18 00:57,Masego,Tadow,301893
2020-08-18 01:11,Phoenix,J-Boy,163632
2020-08-18 01:11,The Strokes,Hard To Explain,1109
2020-08-18 01:38,Lady Gaga,Stupid Love,193533
2020-08-18 01:41,George Harrison,What Is Life - Remastered 2014,150500
2020-08-18 17:49,George Harrison,What Is Life - Remastered 2014,113903
2020-08-18 17:55,Voxtrot,The Start Of Something,271746
2020-08-18 17:58,Toro y Moi,Ordinary Pleasure,183746
2020-08-18 18:01,The Strokes,Taken for a Fool,203240
2020-08-18 18:05,The Strokes,Machu Picchu,209626
2020-08-18 22:57,MIKA,"Relax, Take It Easy",270000
2020-08-18 23:01,Todrick Hall,"Nails, Hair, Hips, Heels",1122
2020-08-18 23:01,Alanis Morissette,Hand in My Pocket - 2015 Remaster,7383
2020-08-18 23:01,Jungle,Casio,234369
2020-08-18 23:04,Benny Sings,Passionfruit,193635
2020-08-18 23:04,Fiona Apple,Not About Love,4627
2020-08-18 23:08,levitation room,Warmth of the Sun,2644
2020-08-18 23:08,Alfie Templeman,Happiness In Liquid Form,212824
2020-08-18 23:15,Roosevelt,Montreal,215978
2020-08-18 23:15,Roosevelt,Montreal,19980
2020-08-18 23:16,The Cranberries,Linger,10425
2020-08-19 00:37,Hellogoodbye,Here (In Your Arms),240546
2020-08-19 00:41,Paradis,Toi Et Moi,220853
2020-08-19 00:46,Craft Spells,After the Moment,240608
2020-08-19 01:23,Jack Johnson,Banana Pancakes,191906
2020-08-19 02:04,half•alive,still feel.,247786
2020-08-19 02:08,David Bowie,Fame - 2016 Remaster,6924
2020-08-19 02:08,Blur,Girls & Boys,259386
2020-08-19 02:08,Tal Bachman,She's so High,3320
2020-08-19 02:13,Dayglow,Can I Call You Tonight?,278769
2020-08-19 02:16,JAWNY,Crazy For Your Love,141918
2020-08-19 02:20,Mutemath,Typical,252306
2020-08-19 02:23,The Ting Tings,Shut Up and Let Me Go,171226
2020-08-19 02:27,Jason Mraz,Wordplay,186506
2020-08-19 02:31,Parcels,Tieduprightnow,249956
2020-08-19 02:31,Fiona Apple,Extraordinary Machine,10577
2020-08-19 02:36,Mac Miller,What's the Use?,288640
2020-08-19 02:40,Phoenix,Ti Amo,205920
2020-08-19 02:43,Yeasayer,Ecstatic Baby,174170
2020-08-19 03:23,Young Franco,About This Thing,189557
2020-08-19 03:28,of Montreal,Wraith Pinned to the Mist and Other Games,255613
2020-08-19 03:32,Jean Tonique,Un rêve à deux,201521
2020-08-19 03:37,LCD Soundsystem,I Can Change,352003
2020-08-19 03:41,La Roux,Bulletproof,205733
2020-08-19 03:45,Razorlight,Golden Touch - Full Length,205306
2020-08-19 03:48,BØRNS,Electric Love,218106
2020-08-19 03:49,Phoenix,1901,52273
2020-08-19 15:34,Phoenix,1901,140799
2020-08-19 15:39,Mark Ronson,Daffodils (feat. Kevin Parker),298133
2020-08-19 15:42,Jack Johnson,Better Together,207680
2020-08-19 15:43,The Strokes,The End Has No End,626
2020-08-19 15:43,Bloc Party,Helicopter,301
2020-08-19 15:43,Tegan and Sara,Closer,580
2020-08-19 15:43,Passion Pit,Sleepyhead,2499
2020-08-19 19:30,Tegan and Sara,Closer,11331
2020-08-19 19:33,Two Door Cinema Club,Something Good Can Work,164186
2020-08-19 19:37,Talking Heads,This Must Be the Place (Naive Melody) - 2005 Remaster,296146
2020-08-19 19:38,Madonna,Hung Up,15813
2020-08-19 20:14,Cherub,Doses & Mimosas,323253
2020-08-19 20:18,Sir Sly,High,231896
2020-08-19 20:22,NEIL FRANCES,Music Sounds Better with You,198305
2020-08-19 20:27,Grimes,Realiti,306532
2020-08-20 01:39,Grouplove,Tongue Tied,151459
2020-08-20 01:40,Grouplove,Tongue Tied,65962
2020-08-20 01:43,"Earth, Wind & Fire",September,215093
2020-08-20 01:46,Major Lazer,Lean On,176561
2020-08-20 01:50,The Strokes,Someday,183440
2020-08-20 02:36,Grimes,Vanessa,79081
2020-08-20 02:36,Cassian,Know U Well,2484
2020-08-20 02:36,MSTRKRFT,Neon Knights,2856
2020-08-20 02:36,Beck,E-Pro,1021
2020-08-20 02:38,Austra,I Am Not Waiting,3575
2020-08-20 02:46,Frou Frou,Let Go,22662
2020-08-20 02:47,Björk,Venus as a Boy,57492
2020-08-20 02:51,The Strokes,Last Nite,193373
2020-08-20 02:56,Phoenix,If I Ever Feel Better,266600
2020-08-20 02:57,Feist,My Moon My Man,80500
2020-08-20 03:01,Justice,D.A.N.C.E,242266
2020-08-20 03:05,of Montreal,Gronlandic Edit,204760
2020-08-20 03:09,Unknown Mortal Orchestra,Hunnybee,268333
2020-08-20 03:13,Phoenix,Lisztomania,241640
2020-08-20 03:16,JAWNY,Honeypie,135521
2020-08-20 03:20,TLC,Waterfalls,279506
2020-08-20 03:25,Gorillaz,Empire Ants (feat. Little Dragon),283573
2020-08-20 03:46,Foster The People,Helena Beat,276173
2020-08-20 03:51,Tom Misch,Disco Yes,280878
2020-08-20 03:52,The Strokes,You Only Live Once,89118
2020-08-20 15:05,The Strokes,You Only Live Once,25544
2020-08-20 15:06,The Strokes,You Only Live Once,74044
2020-08-20 15:11,Romare,All Night,294211
2020-08-20 15:15,The Cardigans,Lovefool,2136
2020-08-20 15:15,Washed Out,It All Feels Right,20276
2020-08-20 15:15,Eric Hutchinson,Rock & Roll,240320
2020-08-21 01:47,JAWNY,Anything You Want,123556
2020-08-21 01:51,The Strokes,Reptilia,219753
2020-08-21 01:54,Jungle,"Heavy, California",184599
2020-08-21 01:58,Tennis,Runner,216960
2020-08-21 02:00,Childish Gambino,3005,73969
2020-08-21 19:49,Childish Gambino,3005,160192
2020-08-21 19:49,Todrick Hall,"Nails, Hair, Hips, Heels",3519
2020-08-21 19:53,of Montreal,Id Engager,205373
2020-08-21 19:53,Alanis Morissette,Hand in My Pocket - 2015 Remaster,2827
2020-08-21 19:57,Jason Mraz,The Remedy (I Won't Worry),256440
2020-08-21 20:48,Tame Impala,Elephant,89036
2020-08-21 20:50,Tame Impala,Elephant,122440
2020-08-21 20:52,Vampire Weekend,A-Punk,137760
2020-08-21 20:58,Datarock,Fa-Fa-Fa,306733
2020-08-21 21:15,The Strokes,Machu Picchu,209626
2020-08-21 21:18,Toro y Moi,Ordinary Pleasure,183746
2020-08-21 21:22,Phoenix,J-Boy,247373
2020-08-21 21:23,Fiona Apple,Not About Love,9263
2020-08-21 21:27,Absofacto,Dissolve,7848
2020-08-21 21:27,levitation room,Warmth of the Sun,3482
2020-08-21 21:27,Hellogoodbye,Here (In Your Arms),240546
2020-08-21 21:30,MIKA,Grace Kelly,187733
2020-08-22 01:41,Childish Gambino,IV. Sweatpants,42355
2020-08-22 01:43,Franc Moody,Dance Moves,3529
